format	2
image	atlas_2.webp
cell_size	16	20
world_cell_aspect	1.25
default_zoom	2
placeholder	1	1	16	20
asset	items/item_wand_ironwood.png	301	435	16	20
asset	items/item_wand_knot_carved.png	351	435	16	20
asset	items/item_wand_rune_wrapped.png	401	435	16	20
asset	items/item_wand_smoke_gray.png	451	435	16	20
asset	items/item_wand_spiral_marked.png	501	435	16	20
asset	items/item_wand_tip_acid.png	551	435	16	20
asset	items/item_wand_tip_arcane.png	601	435	16	20
asset	items/item_wand_tip_cold.png	651	435	16	20
asset	items/item_wand_tip_fire.png	701	435	16	20
asset	items/item_wand_tip_force.png	751	435	16	20
asset	items/item_wand_tip_holy.png	801	435	16	20
asset	items/item_wand_tip_mind.png	851	435	16	20
asset	items/item_wand_tip_prism.png	901	435	16	20
asset	items/item_wand_tip_shadow.png	951	435	16	20
asset	items/item_wand_tip_shock.png	1001	435	16	20
asset	items/item_wand_tip_sight.png	1051	435	16	20
asset	items/item_wand_tip_web.png	1101	435	16	20
asset	items/item_war_hammer.png	1151	435	16	20
asset	items/item_waterskin.png	1201	435	16	20
asset	items/item_weapon_ranged.png	1251	435	16	20
asset	items/item_wooden_shield.png	1301	435	16	20
asset	monsters/monster_adamantine_golem.png	1351	435	16	20
asset	monsters/monster_ancient_black_dragon.png	1401	435	16	20
asset	monsters/monster_ancient_blue_dragon.png	1451	435	16	20
asset	monsters/monster_ancient_forest_dragon.png	1501	435	16	20
asset	monsters/monster_ancient_green_dragon.png	1	497	16	20
asset	monsters/monster_ancient_red_dragon.png	51	497	16	20
asset	monsters/monster_ancient_werewolf.png	101	497	16	20
asset	monsters/monster_ancient_white_dragon.png	151	497	16	20
asset	monsters/monster_ancient_wight.png	201	497	16	20
asset	monsters/monster_animated_armor.png	251	497	16	20
asset	monsters/monster_animated_tree.png	301	497	16	20
asset	monsters/monster_ankheg.png	351	497	16	20
asset	monsters/monster_archlich.png	401	497	16	20
asset	monsters/monster_assassin.png	451	497	16	20
asset	monsters/monster_assassin_archer.png	501	497	16	20
asset	monsters/monster_badger.png	551	497	16	20
asset	monsters/monster_bandit.png	601	497	16	20
asset	monsters/monster_bandit_brute.png	651	497	16	20
asset	monsters/monster_bandit_captain.png	701	497	16	20
asset	monsters/monster_bandit_mage.png	751	497	16	20
asset	monsters/monster_bandit_marksman.png	801	497	16	20
asset	monsters/monster_bandit_skirmisher.png	851	497	16	20
asset	monsters/monster_bandit_veteran.png	901	497	16	20
asset	monsters/monster_banshee.png	951	497	16	20
asset	monsters/monster_basilisk.png	1001	497	16	20
asset	monsters/monster_beholder.png	1051	497	16	20
asset	monsters/monster_black_bear.png	1101	497	16	20
asset	monsters/monster_black_dragon.png	1151	497	16	20
asset	monsters/monster_black_pudding.png	1201	497	16	20
asset	monsters/monster_black_widow.png	1251	497	16	20
asset	monsters/monster_blackglass_bat.png	1301	497	16	20
asset	monsters/monster_blackglass_drake.png	1351	497	16	20
asset	monsters/monster_blackglass_duergar_captain.png	1401	497	16	20
asset	monsters/monster_blackglass_duergar_scout.png	1451	497	16	20
asset	monsters/monster_blackglass_duergar_veteran.png	1501	497	16	20
asset	monsters/monster_blackglass_duergar_warrior.png	1	559	16	20
asset	monsters/monster_blackglass_gargoyle.png	51	559	16	20
asset	monsters/monster_blackglass_hound.png	101	559	16	20
asset	monsters/monster_blackglass_kobold.png	151	559	16	20
asset	monsters/monster_blackglass_rat.png	201	559	16	20
asset	monsters/monster_blackglass_spider.png	251	559	16	20
asset	monsters/monster_blackglass_zombie.png	301	559	16	20
asset	monsters/monster_blue_dragon.png	351	559	16	20
asset	monsters/monster_boar.png	401	559	16	20
asset	monsters/monster_bombardier_beetle.png	451	559	16	20
asset	monsters/monster_bone_golem.png	501	559	16	20
asset	monsters/monster_brown_bear.png	551	559	16	20
asset	monsters/monster_bugbear.png	601	559	16	20
asset	monsters/monster_bugbear_mauler.png	651	559	16	20
asset	monsters/monster_bugbear_stalker.png	701	559	16	20
asset	monsters/monster_bulette.png	751	559	16	20
asset	monsters/monster_burrow_spider.png	801	559	16	20
asset	monsters/monster_carrion_crawler.png	851	559	16	20
asset	monsters/monster_cave_fisher.png	901	559	16	20
asset	monsters/monster_cave_spider.png	951	559	16	20
asset	monsters/monster_chimera.png	1001	559	16	20
asset	monsters/monster_clone.png	1051	559	16	20
asset	monsters/monster_cockatrice.png	1101	559	16	20
asset	monsters/monster_colossus.png	1151	559	16	20
asset	monsters/monster_crocodile.png	1201	559	16	20
asset	monsters/monster_cult_acolyte.png	1251	559	16	20
asset	monsters/monster_cult_chaplain.png	1301	559	16	20
asset	monsters/monster_cult_priest.png	1351	559	16	20
asset	monsters/monster_cult_zealot.png	1401	559	16	20
asset	monsters/monster_darkmantle.png	1451	559	16	20
asset	monsters/monster_death_knight.png	1501	559	16	20
asset	monsters/monster_decoy.png	1	621	16	20
asset	monsters/monster_deep_blackglass_armored_zombie.png	51	621	16	20
asset	monsters/monster_deep_blackglass_drake.png	101	621	16	20
asset	monsters/monster_deep_blackglass_hound.png	151	621	16	20
asset	monsters/monster_deep_blackglass_rat.png	201	621	16	20
asset	monsters/monster_deep_blackglass_spider.png	251	621	16	20
asset	monsters/monster_deep_blackglass_zombie.png	301	621	16	20
asset	monsters/monster_dire_bat.png	351	621	16	20
asset	monsters/monster_dire_bear.png	401	621	16	20
asset	monsters/monster_dire_boar.png	451	621	16	20
asset	monsters/monster_dire_cave_bear.png	501	621	16	20
asset	monsters/monster_dire_rat.png	551	621	16	20
asset	monsters/monster_dire_warg.png	601	621	16	20
asset	monsters/monster_dire_wolf.png	651	621	16	20
asset	monsters/monster_displacer_beast.png	701	621	16	20
asset	monsters/monster_doppelganger.png	751	621	16	20
asset	monsters/monster_dracolich.png	801	621	16	20
asset	monsters/monster_drake.png	851	621	16	20
asset	monsters/monster_duergar_captain.png	901	621	16	20
asset	monsters/monster_duergar_guard.png	951	621	16	20
asset	monsters/monster_duergar_priest.png	1001	621	16	20
asset	monsters/monster_duergar_scout.png	1051	621	16	20
asset	monsters/monster_duergar_veteran.png	1101	621	16	20
asset	monsters/monster_earth_elemental.png	1151	621	16	20
asset	monsters/monster_elder_black_dragon.png	1201	621	16	20
asset	monsters/monster_elder_blue_dragon.png	1251	621	16	20
asset	monsters/monster_elder_forest_dragon.png	1301	621	16	20
asset	monsters/monster_elder_green_dragon.png	1351	621	16	20
asset	monsters/monster_elder_red_dragon.png	1401	621	16	20
asset	monsters/monster_elder_white_dragon.png	1451	621	16	20
asset	monsters/monster_ettercap.png	1501	621	16	20
asset	monsters/monster_ettin.png	1	683	16	20
asset	monsters/monster_evil_archmage.png	51	683	16	20
asset	monsters/monster_evil_mage.png	101	683	16	20
asset	monsters/monster_evil_magic_user.png	151	683	16	20
asset	monsters/monster_fallen_lance_knight.png	201	683	16	20
asset	monsters/monster_fire_elemental.png	251	683	16	20
asset	monsters/monster_fire_giant.png	301	683	16	20
asset	monsters/monster_flesh_golem.png	351	683	16	20
asset	monsters/monster_flying_sword.png	401	683	16	20
asset	monsters/monster_fomorian_giant.png	451	683	16	20
asset	monsters/monster_forest_dragon.png	501	683	16	20
asset	monsters/monster_forest_hound.png	551	683	16	20
asset	monsters/monster_fox.png	601	683	16	20
asset	monsters/monster_frost_elemental.png	651	683	16	20
asset	monsters/monster_frost_giant.png	701	683	16	20
asset	monsters/monster_gargoyle.png	751	683	16	20
asset	monsters/monster_gelatinous_cube.png	801	683	16	20
asset	monsters/monster_ghast.png	851	683	16	20
asset	monsters/monster_ghost.png	901	683	16	20
asset	monsters/monster_ghoul.png	951	683	16	20
asset	monsters/monster_ghoul_ravager.png	1001	683	16	20
asset	monsters/monster_giant_ant.png	1051	683	16	20
asset	monsters/monster_giant_bat.png	1101	683	16	20
asset	monsters/monster_giant_beetle.png	1151	683	16	20
asset	monsters/monster_giant_centipede.png	1201	683	16	20
asset	monsters/monster_giant_crab.png	1251	683	16	20
asset	monsters/monster_giant_eel.png	1301	683	16	20
asset	monsters/monster_giant_fire_beetle.png	1351	683	16	20
asset	monsters/monster_giant_leech.png	1401	683	16	20
asset	monsters/monster_giant_lizard.png	1451	683	16	20
asset	monsters/monster_giant_octopus.png	1501	683	16	20
asset	monsters/monster_giant_rat.png	1	745	16	20
asset	monsters/monster_giant_scorpion.png	51	745	16	20
asset	monsters/monster_giant_slug.png	101	745	16	20
asset	monsters/monster_giant_spider.png	151	745	16	20
asset	monsters/monster_giant_toad.png	201	745	16	20
asset	monsters/monster_giant_wasp.png	251	745	16	20
asset	monsters/monster_gnoll.png	301	745	16	20
asset	monsters/monster_gnoll_hunter.png	351	745	16	20
asset	monsters/monster_gnoll_packleader.png	401	745	16	20
asset	monsters/monster_goblin.png	451	745	16	20
asset	monsters/monster_goblin_brute.png	501	745	16	20
asset	monsters/monster_goblin_chief.png	551	745	16	20
asset	monsters/monster_goblin_raider.png	601	745	16	20
asset	monsters/monster_goblin_shaman.png	651	745	16	20
asset	monsters/monster_goblin_slinger.png	701	745	16	20
asset	monsters/monster_goblin_trapper.png	751	745	16	20
asset	monsters/monster_grave_hound.png	801	745	16	20
asset	monsters/monster_gray_ooze.png	851	745	16	20
asset	monsters/monster_gray_wolf.png	901	745	16	20
asset	monsters/monster_great_boar.png	951	745	16	20
asset	monsters/monster_great_wyvern.png	1001	745	16	20
asset	monsters/monster_greater_drake.png	1051	745	16	20
asset	monsters/monster_greater_earth_elemental.png	1101	745	16	20
asset	monsters/monster_greater_fire_elemental.png	1151	745	16	20
asset	monsters/monster_greater_frost_elemental.png	1201	745	16	20
asset	monsters/monster_greater_gargoyle.png	1251	745	16	20
asset	monsters/monster_greater_ghast.png	1301	745	16	20
asset	monsters/monster_greater_ghoul.png	1351	745	16	20
asset	monsters/monster_greater_hydra.png	1401	745	16	20
asset	monsters/monster_greater_lightning_elemental.png	1451	745	16	20
asset	monsters/monster_greater_salamander.png	1501	745	16	20
asset	monsters/monster_greater_shadow.png	1	807	16	20
asset	monsters/monster_greater_wight.png	51	807	16	20
asset	monsters/monster_greater_wraith.png	101	807	16	20
asset	monsters/monster_green_dragon.png	151	807	16	20
asset	monsters/monster_green_slime.png	201	807	16	20
asset	monsters/monster_grizzly_bear.png	251	807	16	20
asset	monsters/monster_hangman_tree.png	301	807	16	20
asset	monsters/monster_harpy.png	351	807	16	20
asset	monsters/monster_harpy_ravager.png	401	807	16	20
asset	monsters/monster_hawk.png	451	807	16	20
asset	monsters/monster_helmed_horror.png	501	807	16	20
asset	monsters/monster_hill_giant.png	551	807	16	20
asset	monsters/monster_hobgoblin.png	601	807	16	20
asset	monsters/monster_hobgoblin_arbalester.png	651	807	16	20
asset	monsters/monster_hobgoblin_captain.png	701	807	16	20
asset	monsters/monster_hobgoblin_soldier.png	751	807	16	20
asset	monsters/monster_huge_boulder.png	801	807	16	20
asset	monsters/monster_hydra.png	851	807	16	20
asset	monsters/monster_iron_golem.png	901	807	16	20
asset	monsters/monster_kobold.png	951	807	16	20
asset	monsters/monster_kobold_archer.png	1001	807	16	20
asset	monsters/monster_kobold_packleader.png	1051	807	16	20
asset	monsters/monster_kobold_scout.png	1101	807	16	20
asset	monsters/monster_kobold_skirmisher.png	1151	807	16	20
asset	monsters/monster_kobold_warrior.png	1201	807	16	20
asset	monsters/monster_kraken.png	1251	807	16	20
asset	monsters/monster_lesser_fire_elemental.png	1301	807	16	20
asset	monsters/monster_lesser_frost_elemental.png	1351	807	16	20
asset	monsters/monster_lesser_lightning_elemental.png	1401	807	16	20
asset	monsters/monster_lesser_water_elemental.png	1451	807	16	20
asset	monsters/monster_lich.png	1501	807	16	20
asset	monsters/monster_lightglass_ghost.png	1	869	16	20
asset	monsters/monster_lightning_elemental.png	51	869	16	20
asset	monsters/monster_lizard.png	101	869	16	20
asset	monsters/monster_lizardman.png	151	869	16	20
asset	monsters/monster_lizardman_raider.png	201	869	16	20
asset	monsters/monster_lizardman_shaman.png	251	869	16	20
asset	monsters/monster_manticore.png	301	869	16	20
asset	monsters/monster_master_necromancer.png	351	869	16	20
asset	monsters/monster_medusa.png	401	869	16	20
asset	monsters/monster_mimic.png	451	869	16	20
asset	monsters/monster_minotaur.png	501	869	16	20
asset	monsters/monster_mudman.png	551	869	16	20
asset	monsters/monster_mummy.png	601	869	16	20
asset	monsters/monster_mummy_lord.png	651	869	16	20
asset	monsters/monster_necromancer.png	701	869	16	20
asset	monsters/monster_necromancer_lord.png	751	869	16	20
asset	monsters/monster_novice_necromancer.png	801	869	16	20
asset	monsters/monster_ochre_jelly.png	851	869	16	20
asset	monsters/monster_ogre.png	901	869	16	20
asset	monsters/monster_ogre_champion.png	951	869	16	20
asset	monsters/monster_ogre_chief.png	1001	869	16	20
asset	monsters/monster_ogre_crusher.png	1051	869	16	20
asset	monsters/monster_ogre_mage.png	1101	869	16	20
asset	monsters/monster_orc.png	1151	869	16	20
asset	monsters/monster_orc_berserker.png	1201	869	16	20
asset	monsters/monster_orc_champion.png	1251	869	16	20
asset	monsters/monster_orc_hexer.png	1301	869	16	20
asset	monsters/monster_orc_thrower.png	1351	869	16	20
asset	monsters/monster_orc_warboss.png	1401	869	16	20
asset	monsters/monster_orc_warlock.png	1451	869	16	20
asset	monsters/monster_orc_warrior.png	1501	869	16	20
asset	monsters/monster_orog.png	1	931	16	20
asset	monsters/monster_orog_brute.png	51	931	16	20
asset	monsters/monster_owl.png	101	931	16	20
asset	monsters/monster_owlbear.png	151	931	16	20
asset	monsters/monster_panther.png	201	931	16	20
asset	monsters/monster_phase_spider.png	251	931	16	20
asset	monsters/monster_piercer.png	301	931	16	20
asset	monsters/monster_pit_viper.png	351	931	16	20
asset	monsters/monster_plague_zombie.png	401	931	16	20
asset	monsters/monster_primordial_blackglass_drake.png	451	931	16	20
asset	monsters/monster_primordial_blackglass_hound.png	501	931	16	20
asset	monsters/monster_primordial_blackglass_spider.png	551	931	16	20
asset	monsters/monster_primordial_dragon.png	601	931	16	20
asset	monsters/monster_primordial_dragon_spawn.png	651	931	16	20
asset	monsters/monster_purple_worm.png	701	931	16	20
asset	monsters/monster_rat.png	751	931	16	20
asset	monsters/monster_red_dragon.png	801	931	16	20
asset	monsters/monster_roc.png	851	931	16	20
asset	monsters/monster_root_bound_zombie.png	901	931	16	20
asset	monsters/monster_roper.png	951	931	16	20
asset	monsters/monster_rotting_zombie.png	1001	931	16	20
asset	monsters/monster_rust_monster.png	1051	931	16	20
asset	monsters/monster_sahuagin.png	1101	931	16	20
asset	monsters/monster_sahuagin_champion.png	1151	931	16	20
asset	monsters/monster_sahuagin_priest.png	1201	931	16	20
asset	monsters/monster_salamander.png	1251	931	16	20
asset	monsters/monster_scrawny_goblin.png	1301	931	16	20
asset	monsters/monster_sea_hag.png	1351	931	16	20
asset	monsters/monster_shadow.png	1401	931	16	20
asset	monsters/monster_shambling_mound.png	1451	931	16	20
asset	monsters/monster_shrieker.png	1501	931	16	20
asset	monsters/monster_skeleton.png	1	993	16	20
asset	monsters/monster_skeleton_archer.png	51	993	16	20
asset	monsters/monster_skeleton_axeman.png	101	993	16	20
asset	monsters/monster_skeleton_champion.png	151	993	16	20
asset	monsters/monster_skeleton_guard.png	201	993	16	20
asset	monsters/monster_skeleton_guardian.png	251	993	16	20
asset	monsters/monster_skeleton_knight.png	301	993	16	20
asset	monsters/monster_skeleton_spearman.png	351	993	16	20
asset	monsters/monster_snake.png	401	993	16	20
asset	monsters/monster_soldier_ant.png	451	993	16	20
asset	monsters/monster_specter.png	501	993	16	20
asset	monsters/monster_spider_queen.png	551	993	16	20
asset	monsters/monster_stirge.png	601	993	16	20
asset	monsters/monster_stone_giant.png	651	993	16	20
asset	monsters/monster_stone_golem.png	701	993	16	20
asset	monsters/monster_storm_drake.png	751	993	16	20
asset	monsters/monster_storm_giant.png	801	993	16	20
asset	monsters/monster_sword_spider.png	851	993	16	20
asset	monsters/monster_titan.png	901	993	16	20
asset	monsters/monster_training_dummy.png	951	993	16	20
asset	monsters/monster_treant.png	1001	993	16	20
asset	monsters/monster_troglodyte.png	1051	993	16	20
asset	monsters/monster_troglodyte_brute.png	1101	993	16	20
asset	monsters/monster_troll.png	1151	993	16	20
asset	monsters/monster_troll_king.png	1201	993	16	20
asset	monsters/monster_umber_hulk.png	1251	993	16	20
asset	monsters/monster_undead_knight.png	1301	993	16	20
asset	monsters/monster_undead_priest.png	1351	993	16	20
asset	monsters/monster_vampire.png	1401	993	16	20
asset	monsters/monster_vampire_lord.png	1451	993	16	20
asset	monsters/monster_vampire_spawn.png	1501	993	16	20
asset	monsters/monster_vampiric_bat.png	1	1055	16	20
asset	monsters/monster_violet_fungus.png	51	1055	16	20
asset	monsters/monster_warg.png	101	1055	16	20
asset	monsters/monster_water_drake.png	151	1055	16	20
asset	monsters/monster_water_elemental.png	201	1055	16	20
asset	monsters/monster_water_weird.png	251	1055	16	20
asset	monsters/monster_werewolf.png	301	1055	16	20
asset	monsters/monster_werewolf_king.png	351	1055	16	20
asset	monsters/monster_white_dragon.png	401	1055	16	20
asset	monsters/monster_white_seal_priest.png	451	1055	16	20
asset	monsters/monster_wight.png	501	1055	16	20
asset	monsters/monster_wild_dog.png	551	1055	16	20
asset	monsters/monster_will_o_wisp.png	601	1055	16	20
asset	monsters/monster_wolf.png	651	1055	16	20
asset	monsters/monster_wolf_spider.png	701	1055	16	20
asset	monsters/monster_wraith.png	751	1055	16	20
asset	monsters/monster_wyvern.png	801	1055	16	20
asset	monsters/monster_xorn.png	851	1055	16	20
asset	monsters/monster_yellow_mold.png	901	1055	16	20
asset	monsters/monster_young_black_dragon.png	951	1055	16	20
asset	monsters/monster_young_blue_dragon.png	1001	1055	16	20
asset	monsters/monster_young_drake.png	1051	1055	16	20
asset	monsters/monster_young_forest_dragon.png	1101	1055	16	20
asset	monsters/monster_young_green_dragon.png	1151	1055	16	20
asset	monsters/monster_young_red_dragon.png	1201	1055	16	20
asset	monsters/monster_young_white_dragon.png	1251	1055	16	20
asset	monsters/monster_zombie.png	1301	1055	16	20
asset	npcs/npc_animal_chicken.png	1351	1055	16	20
asset	npcs/npc_animal_dog.png	1401	1055	16	20
asset	npcs/npc_animal_goat.png	1451	1055	16	20
asset	npcs/npc_animal_mule.png	1501	1055	16	20
asset	npcs/npc_filler_docks_fisher.png	1	1117	16	20
asset	npcs/npc_filler_havenford_child.png	51	1117	16	20
asset	npcs/npc_filler_havenford_commoner.png	101	1117	16	20
asset	npcs/npc_filler_havenford_farmer.png	151	1117	16	20
asset	npcs/npc_filler_highmark_commoner.png	201	1117	16	20
